Employee_ID,Department,Gender,Age,Job_Title,Hire_Date,Years_At_Company,Education_Level,Performance_Score,Monthly_Salary,Work_Hours_Per_Week,Projects_Handled,Overtime_Hours,Sick_Days,Remote_Work_Frequency,Team_Size,Training_Hours,Promotions,Employee_Satisfaction_Score,Resigned
15295,Engineering,Female,52,Developer,2014-12-16 08:03:05.556036,9,Bachelor,1,5500.0,37,19,3,3,0,9,64,0,2.3,False
27919,Sales,Other,55,Consultant,2015-08-16 08:03:05.556036,9,Bachelor,1,6050.0,58,1,17,7,75,8,55,2,4.85,False
46121,Customer Support,Female,27,Analyst,2022-12-16 08:03:05.556036,1,High School,1,4400.0,52,49,4,5,25,15,17,2,2.16,False
35074,IT,Female,44,Developer,2023-11-26 08:03:05.556036,0,High School,3,6500.0,35,43,12,9,75,14,11,0,3.15,False
10551,Finance,Female,56,Engineer,2023-08-07 08:03:05.556036,1,High School,5,9000.0,56,48,7,8,100,9,36,2,3.86,False
91128,Engineering,Male,42,Manager,2017-01-30 08:03:05.556036,7,Bachelor,3,7800.0,45,29,8,8,0,5,90,1,1.12,True
691,Finance,Male,54,Engineer,2017-11-03 08:03:05.556036,6,High School,2,7200.0,34,28,2,6,0,10,6,2,3.9,False
77730,Operations,Male,31,Technician,2019-02-26 08:03:05.556036,5,Bachelor,4,4900.0,39,22,28,7,0,1,15,1,4.95,False
36097,Customer Support,Male,46,Technician,2017-04-20 08:03:05.556036,7,High School,1,3850.0,38,49,13,14,100,1,81,2,2.53,False
65352,Sales,Male,60,Developer,2023-12-27 08:03:05.556036,0,Bachelor,4,7000.0,55,32,20,7,0,16,5,2,2.47,False
11041,HR,Male,32,Consultant,2021-12-05 08:03:05.556036,2,High School,1,6050.0,55,44,5,12,50,8,79,0,3.26,False
4222,Operations,Female,24,Consultant,2022-05-25 08:03:05.556036,2,Bachelor,5,8250.0,51,44,20,2,0,9,1,0,1.28,False
822,Sales,Male,32,Developer,2018-07-10 08:03:05.556036,6,Master,5,7500.0,39,4,28,9,100,1,98,1,3.5,False
38129,IT,Female,23,Consultant,2021-05-15 08:03:05.556036,3,High School,4,7700.0,50,3,28,3,25,2,8,0,1.49,False
89152,Marketing,Female,55,Engineer,2020-11-13 08:03:05.556036,3,Bachelor,5,9000.0,40,12,5,5,0,2,66,0,2.82,False
29232,Engineering,Male,59,Consultant,2020-06-17 08:03:05.556036,4,Bachelor,5,8250.0,59,49,29,11,50,18,95,0,1.96,False
50557,Legal,Other,54,Consultant,2022-01-04 08:03:05.556036,2,Master,3,7150.0,56,3,15,4,100,4,9,2,2.85,True
33685,Finance,Male,31,Analyst,2022-03-15 08:03:05.556036,2,Bachelor,4,5600.0,33,49,12,14,75,19,62,1,3.43,False
58754,Operations,Female,47,Analyst,2015-01-01 08:03:05.556036,9,Master,2,4800.0,51,4,4,11,100,16,18,0,3.43,False
27023,Marketing,Female,40,Engineer,2023-06-29 08:03:05.556036,1,Bachelor,5,9000.0,41,33,9,5,100,1,46,2,1.97,False
36906,Marketing,Male,31,Engineer,2017-07-25 08:03:05.556036,7,Bachelor,4,8400.0,50,37,15,2,75,14,3,0,3.13,False
271,Sales,Male,39,Specialist,2021-02-05 08:03:05.556036,3,Bachelor,3,5850.0,39,40,22,6,0,8,19,0,1.52,False
8867,Legal,Female,23,Developer,2015-10-01 08:03:05.556036,8,Bachelor,5,7500.0,42,39,14,12,0,8,48,2,4.88,False
15007,IT,Female,33,Manager,2019-03-07 08:03:05.556036,5,Bachelor,2,7200.0,45,38,8,6,75,5,41,0,1.52,False
4689,HR,Female,23,Technician,2018-04-11 08:03:05.556036,6,Bachelor,2,4200.0,59,42,18,11,50,18,17,0,4.17,False
81996,IT,Male,47,Manager,2020-04-26 08:03:05.556036,4,PhD,3,7800.0,54,37,17,5,100,15,86,2,1.77,False
84373,Finance,Male,24,Consultant,2018-01-05 08:03:05.556036,6,High School,1,6050.0,58,13,20,13,100,14,58,2,2.63,False
2515,Marketing,Male,33,Technician,2018-10-13 08:03:05.556036,5,Bachelor,4,4900.0,32,12,28,13,0,10,48,1,4.79,True
36400,Operations,Female,41,Engineer,2014-10-27 08:03:05.556036,9,Master,1,6600.0,57,26,9,0,0,8,52,0,1.75,False
38869,Legal,Male,25,Analyst,2016-07-11 08:03:05.556036,8,Bachelor,2,4800.0,46,0,21,11,50,19,68,2,4.31,False
58245,Engineering,Male,48,Consultant,2020-06-13 08:03:05.556036,4,High School,2,6600.0,42,17,3,5,75,16,17,2,1.58,False
30410,IT,Male,37,Consultant,2023-04-28 08:03:05.556036,1,Bachelor,4,7700.0,42,38,6,4,75,9,28,1,4.33,False
54795,Sales,Female,30,Analyst,2018-01-14 08:03:05.556036,6,High School,5,6000.0,39,14,5,5,100,14,32,1,4.55,False
19264,Marketing,Male,46,Specialist,2016-03-09 08:03:05.556036,8,Bachelor,4,6300.0,58,16,18,12,50,17,43,0,4.85,False
83910,Operations,Female,40,Consultant,2016-09-01 08:03:05.556036,8,High School,1,6050.0,32,18,28,11,100,6,81,2,3.44,False
26974,IT,Male,23,Analyst,2020-06-24 08:03:05.556036,4,PhD,5,6000.0,57,40,12,4,50,4,97,1,3.8,False
7130,Finance,Male,31,Analyst,2016-01-18 08:03:05.556036,8,Master,5,6000.0,33,20,29,7,100,7,90,0,1.73,False
7145,Finance,Female,22,Technician,2014-12-10 08:03:05.556036,9,Master,1,3850.0,38,6,6,13,50,3,0,1,1.42,False
45466,Legal,Female,31,Analyst,2020-05-13 08:03:05.556036,4,Bachelor,3,5200.0,46,39,22,10,25,18,67,2,1.24,True
1967,Legal,Male,55,Engineer,2019-07-25 08:03:05.556036,5,Bachelor,1,6600.0,56,19,20,13,100,18,52,2,2.67,False
15153,Finance,Female,24,Engineer,2019-08-21 08:03:05.556036,5,High School,4,8400.0,36,36,0,14,0,11,83,0,2.18,True
19114,HR,Other,33,Manager,2021-09-05 08:03:05.556036,3,High School,2,7200.0,55,15,5,0,50,18,23,2,3.09,False
76207,Engineering,Male,25,Manager,2023-01-28 08:03:05.556036,1,Bachelor,3,7800.0,49,0,28,11,100,10,10,2,1.96,False
32142,Sales,Other,60,Consultant,2022-05-17 08:03:05.556036,2,Bachelor,5,8250.0,51,22,6,13,100,15,16,0,3.22,True
21935,HR,Female,36,Technician,2015-11-30 08:03:05.556036,8,High School,2,4200.0,49,30,27,1,100,4,94,0,1.73,False
40360,Engineering,Male,25,Developer,2017-05-15 08:03:05.556036,7,Bachelor,1,5500.0,45,29,1,9,25,4,32,0,4.14,False
53842,Marketing,Other,54,Specialist,2020-12-26 08:03:05.556036,3,Bachelor,4,6300.0,40,30,10,12,0,4,21,1,1.92,False
9163,HR,Male,42,Manager,2018-04-16 08:03:05.556036,6,PhD,1,6600.0,49,45,16,6,75,5,5,0,3.74,False
87844,Customer Support,Male,29,Specialist,2015-07-31 08:03:05.556036,9,Bachelor,1,4950.0,49,26,18,9,25,10,13,2,3.9,False
37630,Sales,Male,45,Manager,2018-03-26 08:03:05.556036,6,Bachelor,4,8400.0,46,0,12,9,100,16,77,0,2.14,False
83305,Finance,Female,31,Analyst,2022-05-31 08:03:05.556036,2,High School,4,5600.0,55,12,18,8,25,12,83,2,1.97,False
66270,Finance,Female,42,Analyst,2019-12-27 08:03:05.556036,4,Bachelor,5,6000.0,30,12,23,2,50,11,24,2,2.3,False
34654,Customer Support,Male,24,Technician,2016-12-25 08:03:05.556036,7,Master,4,4900.0,45,38,26,14,0,4,47,0,1.22,False
41963,Marketing,Female,46,Manager,2017-11-17 08:03:05.556036,6,Bachelor,3,7800.0,47,10,15,9,0,9,21,1,3.35,False
39591,Marketing,Female,59,Specialist,2024-07-07 08:03:05.556036,0,Bachelor,3,5850.0,38,47,18,2,25,17,48,0,3.88,False
81036,Marketing,Female,56,Engineer,2018-05-01 08:03:05.556036,6,Bachelor,4,8400.0,58,44,3,3,100,10,64,1,1.45,False
10981,HR,Female,51,Developer,2018-03-11 08:03:05.556036,6,Bachelor,2,6000.0,45,18,17,11,50,11,58,1,1.94,False
56300,IT,Male,31,Manager,2021-12-08 08:03:05.556036,2,High School,2,7200.0,39,35,24,0,25,7,65,0,3.48,False
61549,IT,Female,37,Engineer,2021-03-25 08:03:05.556036,3,Bachelor,2,7200.0,45,27,2,6,25,9,16,1,3.57,False
88401,Operations,Male,49,Engineer,2023-06-09 08:03:05.556036,1,Bachelor,4,8400.0,55,4,3,13,0,14,54,2,1.85,False
44324,Sales,Male,47,Manager,2014-10-06 08:03:05.556036,9,High School,4,8400.0,54,3,24,12,25,17,3,1,1.55,False
55208,Marketing,Male,38,Engineer,2022-03-24 08:03:05.556036,2,High School,4,8400.0,31,9,15,6,25,9,3,1,1.67,False
53528,Legal,Male,31,Specialist,2019-06-05 08:03:05.556036,5,Bachelor,2,5400.0,56,32,6,13,50,7,18,2,3.19,True
26971,Customer Support,Male,37,Analyst,2016-03-25 08:03:05.556036,8,Bachelor,2,4800.0,44,25,12,0,100,19,68,1,3.44,False
73218,Operations,Female,40,Specialist,2018-12-05 08:03:05.556036,5,High School,5,6750.0,42,39,6,1,75,6,36,2,3.54,False
65891,Sales,Male,44,Specialist,2016-10-26 08:03:05.556036,7,Bachelor,4,6300.0,42,12,17,12,50,11,77,1,2.28,False
42222,Engineering,Male,43,Developer,2015-06-25 08:03:05.556036,9,Bachelor,2,6000.0,46,29,22,7,50,8,57,0,2.18,False
97866,Customer Support,Female,45,Technician,2016-07-10 08:03:05.556036,8,PhD,2,4200.0,48,6,21,14,100,13,6,0,4.73,False
12251,Engineering,Female,36,Manager,2023-08-10 08:03:05.556036,1,High School,2,7200.0,52,35,22,13,50,1,9,1,2.25,False
69437,Marketing,Female,58,Developer,2014-11-09 08:03:05.556036,9,Bachelor,3,6500.0,50,21,26,10,25,6,36,2,1.41,True
38433,Engineering,Male,53,Engineer,2020-02-02 08:03:05.556036,4,Bachelor,1,6600.0,43,2,7,1,75,9,14,1,4.26,True
40890,Legal,Female,25,Analyst,2016-08-31 08:03:05.556036,8,High School,4,5600.0,58,49,28,0,100,9,19,2,3.48,False
30999,Finance,Female,47,Consultant,2020-02-11 08:03:05.556036,4,Bachelor,5,8250.0,37,6,1,12,0,10,74,2,1.56,False
56146,HR,Female,49,Developer,2021-08-30 08:03:05.556036,3,High School,1,5500.0,36,0,9,4,25,11,67,2,1.27,False
95414,IT,Female,58,Consultant,2016-08-20 08:03:05.556036,8,Bachelor,2,6600.0,59,49,9,10,25,5,35,0,4.84,False
22156,Engineering,Female,27,Developer,2020-10-09 08:03:05.556036,3,Bachelor,3,6500.0,40,21,24,14,75,6,33,2,3.99,False
17614,Engineering,Female,53,Engineer,2015-11-03 08:03:05.556036,8,Bachelor,2,7200.0,39,2,24,1,50,12,98,0,1.68,False
56444,Legal,Female,43,Technician,2016-03-31 08:03:05.556036,8,High School,2,4200.0,40,35,4,2,75,12,94,1,4.47,True
98400,HR,Female,28,Specialist,2021-05-29 08:03:05.556036,3,Bachelor,4,6300.0,57,3,1,6,50,16,57,0,3.65,False
24053,Legal,Female,26,Analyst,2016-03-31 08:03:05.556036,8,High School,2,4800.0,56,44,6,12,50,6,53,2,2.06,False
50243,Operations,Female,56,Developer,2016-08-23 08:03:05.556036,8,Master,2,6000.0,53,22,29,0,50,13,0,2,3.31,False
58999,Sales,Other,34,Analyst,2018-01-31 08:03:05.556036,6,High School,5,6000.0,30,13,8,1,0,1,31,1,1.18,False
31345,Customer Support,Male,29,Manager,2016-10-07 08:03:05.556036,7,Bachelor,1,6600.0,41,48,3,14,75,15,18,1,3.4,False
61242,Operations,Male,55,Analyst,2024-01-30 08:03:05.556036,0,Bachelor,4,5600.0,56,9,10,4,0,11,35,1,4.04,False
92530,IT,Female,40,Specialist,2020-03-31 08:03:05.556036,4,Bachelor,4,6300.0,37,48,6,10,50,13,22,0,3.26,False
80829,Operations,Male,37,Engineer,2017-02-06 08:03:05.556036,7,Bachelor,4,8400.0,49,22,23,2,0,2,20,1,2.99,False
51726,Operations,Female,32,Developer,2020-05-16 08:03:05.556036,4,PhD,3,6500.0,42,39,8,2,25,13,55,0,4.38,False
33880,Customer Support,Female,43,Engineer,2016-12-01 08:03:05.556036,7,High School,2,7200.0,38,33,6,4,100,11,8,1,3.35,False
83007,HR,Other,33,Consultant,2020-01-18 08:03:05.556036,4,High School,1,6050.0,60,48,9,9,0,18,20,0,3.32,False
73909,Legal,Female,26,Consultant,2020-05-25 08:03:05.556036,4,High School,2,6600.0,48,45,8,3,75,8,55,1,3.68,False
67247,Finance,Male,55,Developer,2021-04-07 08:03:05.556036,3,High School,4,7000.0,52,2,13,9,50,5,58,2,2.82,False
88808,HR,Female,45,Specialist,2021-11-14 08:03:05.556036,2,Bachelor,1,4950.0,54,11,3,7,75,18,16,2,2.95,False
13122,Customer Support,Female,35,Analyst,2015-03-10 08:03:05.556036,9,Bachelor,1,4400.0,42,19,11,4,75,16,17,0,2.59,False
8258,Marketing,Female,47,Technician,2015-05-15 08:03:05.556036,9,Bachelor,1,3850.0,34,45,24,9,50,3,2,2,1.38,False
93381,Operations,Male,38,Consultant,2023-10-17 08:03:05.556036,0,PhD,2,6600.0,35,6,28,1,75,7,8,1,2.38,False
13915,Operations,Female,55,Consultant,2016-03-05 08:03:05.556036,8,Master,1,6050.0,49,43,21,7,75,8,98,1,4.63,False
30903,Operations,Male,55,Developer,2023-12-18 08:03:05.556036,0,Bachelor,1,5500.0,47,17,13,12,75,5,33,1,1.19,False
72859,Customer Support,Male,45,Specialist,2018-09-20 08:03:05.556036,5,Bachelor,3,5850.0,37,14,23,11,25,11,34,1,3.69,True
20293,Marketing,Female,46,Developer,2015-08-21 08:03:05.556036,9,Master,3,6500.0,32,12,3,12,75,19,19,0,4.52,False
58171,Finance,Female,37,Specialist,2021-05-26 08:03:05.556036,3,High School,2,5400.0,37,39,7,9,25,16,42,1,3.48,False
20950,Operations,Male,41,Engineer,2023-07-10 08:03:05.556036,1,Bachelor,4,8400.0,33,6,6,10,75,8,41,0,3.35,False
36695,Operations,Female,60,Consultant,2016-01-20 08:03:05.556036,8,Bachelor,2,6600.0,44,3,26,8,25,9,11,0,4.49,False
8526,Marketing,Male,38,Engineer,2017-03-17 08:03:05.556036,7,High School,3,7800.0,37,8,25,8,25,18,57,1,4.5,True
78272,Finance,Male,38,Engineer,2016-01-06 08:03:05.556036,8,High School,3,7800.0,33,23,11,9,50,1,57,2,2.73,False
77403,Sales,Female,26,Technician,2023-02-10 08:03:05.556036,1,High School,4,4900.0,55,31,22,14,25,3,90,1,4.35,True
77652,Operations,Female,30,Manager,2019-08-06 08:03:05.556036,5,Bachelor,3,7800.0,49,39,25,13,25,19,70,1,3.1,False
99837,Finance,Female,30,Engineer,2024-05-17 08:03:05.556036,0,Bachelor,1,6600.0,47,22,14,2,100,4,7,1,3.1,False
92272,Customer Support,Male,43,Consultant,2020-11-01 08:03:05.556036,3,Bachelor,3,7150.0,50,35,23,4,75,7,30,0,2.71,False
29776,Marketing,Female,44,Specialist,2018-08-03 08:03:05.556036,6,Master,5,6750.0,58,0,24,6,50,4,10,1,2.51,False
34808,Marketing,Male,60,Technician,2016-08-04 08:03:05.556036,8,High School,1,3850.0,54,2,5,0,25,3,69,2,4.65,False
16886,IT,Female,55,Technician,2021-05-05 08:03:05.556036,3,Bachelor,1,3850.0,52,33,19,7,50,8,35,0,3.05,False
49984,Engineering,Female,44,Manager,2023-02-09 08:03:05.556036,1,Bachelor,3,7800.0,51,19,19,14,75,7,91,1,2.81,False
62615,Operations,Male,29,Specialist,2017-05-01 08:03:05.556036,7,PhD,1,4950.0,56,5,15,5,50,16,89,2,1.89,False
14229,Operations,Male,37,Engineer,2016-08-15 08:03:05.556036,8,PhD,1,6600.0,31,4,12,5,0,13,6,1,2.83,False
52177,Customer Support,Female,27,Analyst,2019-04-03 08:03:05.556036,5,Bachelor,1,4400.0,37,25,28,7,0,18,39,2,2.95,False
8029,Operations,Female,27,Manager,2017-01-14 08:03:05.556036,7,Bachelor,5,9000.0,54,6,18,0,0,8,81,2,2.95,False
28922,Operations,Female,41,Consultant,2022-07-26 08:03:05.556036,2,High School,3,7150.0,59,17,0,12,75,11,87,2,3.6,False
69420,Marketing,Female,34,Consultant,2019-10-11 08:03:05.556036,4,Bachelor,3,7150.0,40,17,20,8,100,13,71,1,1.66,False
70812,Operations,Female,31,Engineer,2021-05-30 08:03:05.556036,3,High School,5,9000.0,56,4,0,13,75,15,56,2,4.12,False
34364,Operations,Male,43,Manager,2017-07-06 08:03:05.556036,7,Bachelor,1,6600.0,34,9,28,13,75,16,76,0,2.07,False
43204,Customer Support,Female,48,Analyst,2016-03-21 08:03:05.556036,8,Master,2,4800.0,34,47,26,3,25,8,51,1,3.06,False
36795,Engineering,Female,34,Manager,2017-08-12 08:03:05.556036,7,Bachelor,2,7200.0,30,13,15,7,25,16,50,2,1.73,False
97027,Engineering,Female,57,Analyst,2023-07-12 08:03:05.556036,1,Bachelor,3,5200.0,37,21,11,13,25,4,11,2,2.82,False
63343,Legal,Female,26,Developer,2020-01-11 08:03:05.556036,4,Bachelor,2,6000.0,38,35,25,0,100,8,61,2,2.85,False
36956,HR,Female,26,Engineer,2020-05-02 08:03:05.556036,4,High School,4,8400.0,30,13,4,10,75,11,87,0,4.28,False
69229,IT,Female,57,Analyst,2015-09-14 08:03:05.556036,8,Bachelor,1,4400.0,50,8,0,13,100,14,10,0,3.5,True
9424,IT,Male,38,Consultant,2020-03-22 08:03:05.556036,4,Master,1,6050.0,38,20,22,8,25,1,72,1,2.8,False
86001,Sales,Female,54,Developer,2022-07-11 08:03:05.556036,2,PhD,1,5500.0,44,40,23,9,25,18,26,2,1.41,False
16959,Marketing,Male,55,Developer,2021-11-04 08:03:05.556036,2,Master,4,7000.0,33,36,6,4,75,3,26,2,1.57,True
21615,Finance,Male,53,Developer,2020-12-14 08:03:05.556036,3,Bachelor,4,7000.0,54,34,4,14,25,17,62,1,1.66,False
61462,Marketing,Female,48,Specialist,2022-04-13 08:03:05.556036,2,Master,3,5850.0,53,31,11,12,100,7,62,2,1.95,False
61774,IT,Female,31,Developer,2018-12-18 08:03:05.556036,5,Bachelor,4,7000.0,46,10,5,7,100,19,50,0,1.79,False
86802,Legal,Female,43,Analyst,2015-05-12 08:03:05.556036,9,Master,1,4400.0,36,2,24,8,50,5,47,2,3.89,False
67503,Legal,Female,56,Consultant,2023-11-04 08:03:05.556036,0,Bachelor,2,6600.0,40,39,1,4,100,8,52,1,1.17,False
79371,IT,Male,23,Developer,2019-06-28 08:03:05.556036,5,PhD,3,6500.0,35,4,2,13,0,16,97,1,4.3,False
34497,Sales,Female,38,Developer,2015-12-19 08:03:05.556036,8,PhD,1,5500.0,52,18,16,12,75,5,96,1,1.26,False
43009,Marketing,Male,52,Developer,2022-12-14 08:03:05.556036,1,Bachelor,2,6000.0,56,29,17,13,100,12,64,0,3.82,False
91598,IT,Male,51,Consultant,2019-01-13 08:03:05.556036,5,Bachelor,1,6050.0,32,27,23,4,0,19,22,2,3.8,False
75439,Customer Support,Female,56,Consultant,2024-03-10 08:03:05.556036,0,Bachelor,2,6600.0,38,33,18,12,0,11,15,0,2.22,False
29720,Marketing,Male,43,Specialist,2019-07-01 08:03:05.556036,5,Bachelor,5,6750.0,30,0,13,5,25,2,32,1,1.83,False
38607,Engineering,Female,41,Manager,2020-09-23 08:03:05.556036,3,Bachelor,4,8400.0,38,8,11,0,0,2,90,1,1.26,False
77127,Finance,Female,60,Manager,2022-10-27 08:03:05.556036,1,Master,1,6600.0,56,47,12,7,25,18,42,1,3.01,False
97088,Finance,Female,49,Manager,2015-08-28 08:03:05.556036,9,Bachelor,3,7800.0,44,1,11,10,25,15,53,0,2.3,False
24627,Customer Support,Male,55,Specialist,2020-12-31 08:03:05.556036,3,High School,3,5850.0,56,47,4,7,25,9,88,0,2.14,False
61815,Legal,Female,30,Manager,2014-09-10 08:03:05.556036,9,High School,4,8400.0,50,9,3,13,50,13,62,1,2.48,False
69756,Operations,Male,23,Specialist,2019-05-30 08:03:05.556036,5,Bachelor,5,6750.0,44,12,28,12,0,15,51,1,2.72,False
11931,HR,Male,52,Manager,2023-03-28 08:03:05.556036,1,Bachelor,3,7800.0,55,18,20,11,50,9,71,1,4.99,False
16161,Marketing,Male,45,Analyst,2019-03-14 08:03:05.556036,5,Bachelor,1,4400.0,37,40,19,13,25,1,75,1,2.85,False
47440,IT,Male,37,Specialist,2015-06-03 08:03:05.556036,9,High School,2,5400.0,53,9,26,12,100,13,79,1,4.63,False
34606,Finance,Female,46,Engineer,2015-08-08 08:03:05.556036,9,High School,3,7800.0,51,9,21,13,25,8,93,0,3.47,True
14107,IT,Female,28,Consultant,2017-07-19 08:03:05.556036,7,Bachelor,4,7700.0,30,30,5,6,50,8,5,2,3.03,False
90651,IT,Male,49,Specialist,2017-06-09 08:03:05.556036,7,Bachelor,1,4950.0,44,20,25,4,50,18,45,2,1.32,False
98435,Legal,Male,35,Consultant,2015-11-16 08:03:05.556036,8,High School,2,6600.0,55,21,8,4,50,8,17,1,1.5,False
17503,Engineering,Male,24,Specialist,2021-12-13 08:03:05.556036,2,High School,5,6750.0,56,44,7,9,0,1,60,1,2.61,False
63486,Sales,Female,49,Technician,2019-05-23 08:03:05.556036,5,High School,4,4900.0,42,28,18,5,100,8,0,1,1.36,True
33076,Engineering,Female,30,Consultant,2018-11-12 08:03:05.556036,5,Bachelor,3,7150.0,48,42,28,8,50,13,80,2,2.61,False
79809,Sales,Female,56,Specialist,2022-05-07 08:03:05.556036,2,Bachelor,4,6300.0,50,6,12,12,100,13,45,1,2.55,False
90791,Engineering,Male,59,Engineer,2015-09-27 08:03:05.556036,8,Bachelor,2,7200.0,43,18,11,12,100,13,4,1,4.78,False
93365,Sales,Male,28,Analyst,2019-08-26 08:03:05.556036,5,Bachelor,3,5200.0,54,27,0,6,50,17,93,1,4.27,False
18293,Legal,Male,58,Manager,2023-06-07 08:03:05.556036,1,Bachelor,3,7800.0,33,33,26,2,75,16,81,2,2.41,False
43850,HR,Male,53,Manager,2023-01-20 08:03:05.556036,1,High School,4,8400.0,37,29,8,10,0,10,83,1,2.2,False
35068,IT,Male,48,Engineer,2015-09-08 08:03:05.556036,8,High School,5,9000.0,42,46,14,4,50,5,27,0,3.53,False
61393,IT,Male,45,Specialist,2024-05-17 08:03:05.556036,0,Bachelor,5,6750.0,56,47,16,3,100,9,94,0,1.26,False
27382,Finance,Female,60,Analyst,2021-06-29 08:03:05.556036,3,High School,5,6000.0,41,28,8,11,0,7,82,0,3.22,False
85414,IT,Male,56,Specialist,2022-04-13 08:03:05.556036,2,High School,4,6300.0,41,5,19,1,75,3,12,1,2.42,True
13798,Engineering,Female,26,Analyst,2023-10-29 08:03:05.556036,0,Bachelor,3,5200.0,46,30,15,2,50,10,50,0,1.61,False
1729,Legal,Female,39,Analyst,2019-07-25 08:03:05.556036,5,High School,2,4800.0,49,33,4,4,25,5,88,0,3.71,False
66101,Legal,Male,39,Engineer,2020-12-11 08:03:05.556036,3,Bachelor,2,7200.0,48,29,27,2,100,19,54,0,3.64,False
7678,Marketing,Male,24,Consultant,2022-06-26 08:03:05.556036,2,Master,5,8250.0,45,13,19,11,100,2,0,0,3.57,False
73315,Legal,Female,35,Manager,2017-11-29 08:03:05.556036,6,PhD,2,7200.0,46,40,9,6,0,9,87,0,4.58,False
69696,Operations,Male,34,Consultant,2024-07-30 08:03:05.556036,0,Master,4,7700.0,58,40,5,13,75,6,73,2,2.95,False
5439,Customer Support,Female,29,Manager,2021-01-14 08:03:05.556036,3,High School,5,9000.0,52,49,27,14,75,17,23,0,2.45,False
73381,HR,Male,24,Analyst,2021-12-11 08:03:05.556036,2,Master,4,5600.0,56,12,23,3,25,7,27,2,2.01,False
34591,Legal,Other,45,Specialist,2022-11-01 08:03:05.556036,1,Bachelor,5,6750.0,55,3,11,1,100,12,18,0,3.07,False
8453,Marketing,Female,40,Technician,2014-12-13 08:03:05.556036,9,High School,2,4200.0,48,35,20,7,100,19,11,0,2.35,False
6235,Finance,Female,44,Consultant,2022-05-10 08:03:05.556036,2,PhD,1,6050.0,58,38,1,0,25,16,81,2,4.08,False
56580,Customer Support,Female,42,Manager,2019-07-24 08:03:05.556036,5,High School,5,9000.0,33,46,7,2,75,5,99,0,3.21,False
44069,Engineering,Male,24,Technician,2017-03-06 08:03:05.556036,7,Bachelor,3,4550.0,48,27,26,14,100,9,38,1,1.1,False
73662,IT,Male,26,Engineer,2020-09-20 08:03:05.556036,3,High School,1,6600.0,50,49,2,1,50,17,15,1,1.95,False
18242,Operations,Male,49,Engineer,2022-12-19 08:03:05.556036,1,Master,4,8400.0,55,32,20,7,75,2,36,2,2.29,False
72560,Marketing,Female,55,Developer,2015-01-09 08:03:05.556036,9,High School,1,5500.0,57,7,14,6,100,9,6,0,2.09,False
11373,Legal,Male,50,Specialist,2020-05-02 08:03:05.556036,4,High School,2,5400.0,41,7,14,9,0,16,68,2,2.49,False
53068,Operations,Male,38,Engineer,2020-04-22 08:03:05.556036,4,High School,2,7200.0,52,2,28,11,25,5,26,0,2.29,False
54397,Engineering,Female,35,Analyst,2017-08-21 08:03:05.556036,7,High School,1,4400.0,38,19,19,9,75,12,29,0,3.85,False
60744,IT,Male,24,Analyst,2022-11-14 08:03:05.556036,1,High School,3,5200.0,37,30,11,10,0,19,44,2,1.03,False
4233,Sales,Female,54,Analyst,2024-08-27 08:03:05.556036,0,Bachelor,3,5200.0,34,10,1,14,0,19,47,2,4.87,False
66150,IT,Male,58,Analyst,2020-05-16 08:03:05.556036,4,Bachelor,1,4400.0,51,24,19,9,50,1,94,2,3.61,False
227,HR,Female,25,Engineer,2014-09-14 08:03:05.556036,9,Bachelor,5,9000.0,45,47,18,7,25,15,69,0,1.66,False
38051,Sales,Female,30,Manager,2016-08-03 08:03:05.556036,8,Bachelor,1,6600.0,35,37,19,12,100,2,63,2,3.12,True
75831,Legal,Female,45,Specialist,2016-12-17 08:03:05.556036,7,High School,2,5400.0,55,4,29,0,25,8,39,1,3.56,False
11713,Finance,Female,43,Manager,2015-09-09 08:03:05.556036,8,Bachelor,4,8400.0,51,8,25,9,25,13,81,2,2.82,False
89799,Finance,Female,47,Consultant,2020-10-31 08:03:05.556036,3,High School,5,8250.0,48,38,6,2,100,6,70,1,2.52,False
84722,Operations,Male,43,Developer,2024-01-24 08:03:05.556036,0,Bachelor,2,6000.0,50,3,15,13,100,3,69,1,1.92,False
11651,Sales,Male,54,Developer,2022-04-09 08:03:05.556036,2,Bachelor,3,6500.0,60,28,1,4,0,6,24,0,1.07,False
63793,Legal,Female,55,Specialist,2023-06-11 08:03:05.556036,1,Bachelor,3,5850.0,56,41,8,6,25,7,29,2,3.74,True
18332,Sales,Female,51,Technician,2021-03-03 08:03:05.556036,3,High School,5,5250.0,31,12,18,1,0,9,27,1,4.32,False
59465,IT,Female,55,Consultant,2014-12-27 08:03:05.556036,9,High School,2,6600.0,38,17,28,6,50,6,61,1,2.31,False
31839,HR,Male,25,Consultant,2023-11-13 08:03:05.556036,0,Master,1,6050.0,32,2,3,1,50,8,12,2,4.75,False
35888,Finance,Male,24,Analyst,2015-12-20 08:03:05.556036,8,Bachelor,2,4800.0,52,25,15,13,100,10,9,1,1.86,False
